latitude,longitude,room_type,accommodates,price,availability_365,review_score,is_entire_home,city
34.1985,-118.49804,Entire home/apt,4,128.0,365,5.0,1,Los Angeles
34.13995682372085,-118.24715234076731,Entire home/apt,3,187.0,298,4.91,1,Los Angeles
34.13094338427142,-118.08869747187669,Private room,2,145.0,357,4.89,0,Los Angeles
34.06877,-118.37056,Entire home/apt,4,101.0,195,5.0,1,Los Angeles
33.7612383,-118.1419304,Entire home/apt,6,140.0,301,5.0,1,Los Angeles
34.102218132208584,-118.32660953791898,Entire home/apt,3,161.0,272,5.0,1,Los Angeles
33.90212,-118.32335,Entire home/apt,5,119.0,74,4.9,1,Los Angeles
33.98819863015144,-118.331471749837,Private room,1,20.0,242,3.83,0,Los Angeles
34.0716911,-118.1520176,Entire home/apt,4,106.0,267,4.53,1,Los Angeles
34.3931057,-118.4594007,Private room,1,90.0,364,,0,Los Angeles
34.11735,-117.79703,Private room,2,98.0,365,,0,Los Angeles
34.06346,-118.29766,Private room,2,27.0,269,,0,Los Angeles
34.06334248325568,-118.2976061523288,Private room,2,35.0,269,,0,Los Angeles
34.06388072227026,-118.2957681794081,Private room,2,36.0,269,,0,Los Angeles
34.06378136876166,-118.29761987891716,Private room,2,32.0,269,,0,Los Angeles
34.05090772246295,-118.1904618571503,Entire home/apt,4,136.0,223,,1,Los Angeles
34.14387,-118.36361,Entire home/apt,8,216.0,93,,1,Los Angeles
33.7612606,-118.1418616,Entire home/apt,6,245.0,332,5.0,1,Los Angeles
34.09487,-118.28155,Entire home/apt,2,97.0,233,5.0,1,Los Angeles
34.19876,-118.33447,Entire home/apt,6,168.0,88,4.9,1,Los Angeles
34.19783,-118.49966,Entire home/apt,2,120.0,365,,1,Los Angeles
34.17812267150555,-118.38828265280762,Entire home/apt,4,166.0,270,5.0,1,Los Angeles
34.20382,-118.52355,Entire home/apt,2,101.0,270,4.64,1,Los Angeles
34.0780544,-118.6027386,Entire home/apt,2,158.0,257,4.93,1,Los Angeles
34.20402081306454,-118.6301242329844,Entire home/apt,4,128.0,364,,1,Los Angeles
33.9185986633731,-118.25581823331083,Private room,2,78.0,363,4.81,0,Los Angeles
34.00776388616379,-118.49128817582204,Entire home/apt,3,165.0,62,5.0,1,Los Angeles
33.94458,-118.31132,Entire home/apt,4,150.0,179,,1,Los Angeles
34.13314,-118.08856,Private room,4,124.0,363,4.82,0,Los Angeles
34.1317,-118.08914,Private room,2,103.0,359,4.89,0,Los Angeles
34.1308622026828,-118.08716791670663,Private room,3,114.0,358,5.0,0,Los Angeles
34.125673958789754,-118.07713718131772,Entire home/apt,4,99.0,73,4.78,1,Los Angeles
34.0995362,-118.1302652,Entire home/apt,4,114.0,347,4.82,1,Los Angeles
34.04765741912447,-118.26419960707426,Entire home/apt,2,104.0,124,5.0,1,Los Angeles
34.15188207478772,-118.26952090552024,Entire home/apt,8,537.0,178,,1,Los Angeles
34.1059756,-118.2517051,Entire home/apt,4,114.0,305,5.0,1,Los Angeles
34.10124,-118.34177,Hotel room,2,200.0,90,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,308.0,85,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,308.0,85,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,280.0,89,,0,Los Angeles
34.11674,-118.17153,Entire home/apt,2,123.0,62,5.0,1,Los Angeles
34.13719377625261,-118.36584036656278,Entire home/apt,3,135.0,199,5.0,1,Los Angeles
34.14521,-118.37289,Entire home/apt,3,97.0,208,5.0,1,Los Angeles
34.02428,-118.48889,Entire home/apt,2,140.0,87,4.75,1,Los Angeles
33.9178965,-118.2688423,Private room,2,79.0,364,5.0,0,Los Angeles
34.021011360318454,-118.50518472233388,Entire home/apt,2,178.0,269,,1,Los Angeles
34.13313354193589,-118.0889000514435,Private room,2,161.0,267,4.79,0,Los Angeles
34.11735628217428,-118.22054354181417,Entire home/apt,4,248.0,85,4.9,1,Los Angeles
33.98617840000001,-118.4660082,Entire home/apt,4,440.0,83,,1,Los Angeles
34.10124,-118.34177,Hotel room,4,224.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,8,224.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,4,244.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,4,244.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,304.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,304.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,240.0,91,,0,Los Angeles
33.95818,-118.16024,Private room,1,45.0,353,4.78,0,Los Angeles
33.93161,-118.15413,Entire home/apt,4,68.0,345,,1,Los Angeles
34.10065,-118.02306,Entire home/apt,12,217.0,4,4.89,1,Los Angeles
33.82089815067706,-118.3857120273205,Entire home/apt,2,107.0,259,4.95,1,Los Angeles
34.68698859811319,-118.1069057486691,Entire home/apt,8,200.0,240,5.0,1,Los Angeles
34.03219,-118.37126,Private room,2,58.0,359,4.33,0,Los Angeles
33.993277432172505,-118.33479946279073,Entire home/apt,6,270.0,360,4.83,1,Los Angeles
34.0774,-118.37833,Entire home/apt,6,268.0,165,4.75,1,Los Angeles
34.09527,-118.37989,Entire home/apt,8,1132.0,132,5.0,1,Los Angeles
34.16287,-118.33002,Entire home/apt,2,100.0,180,,1,Los Angeles
33.7083937258233,-118.28706177439555,Entire home/apt,3,155.0,364,,1,Los Angeles
34.10124,-118.34177,Hotel room,2,240.0,91,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,268.0,89,,0,Los Angeles
34.10124,-118.34177,Hotel room,2,268.0,89,,0,Los Angeles
34.09724845736147,-118.37350709205415,Entire home/apt,2,136.0,327,4.84,1,Los Angeles
33.96471307823815,-118.10640805654069,Entire home/apt,2,89.0,89,5.0,1,Los Angeles
33.98685,-118.46932,Entire home/apt,4,350.0,310,4.92,1,Los Angeles
34.1086035,-118.2361238,Entire home/apt,4,215.0,142,4.9,1,Los Angeles
34.0107658585594,-118.32364835881384,Entire home/apt,2,63.0,154,2.0,1,Los Angeles
34.099109071670554,-118.36853103731838,Entire home/apt,6,1440.0,365,,1,Los Angeles
34.08135,-118.38912,Entire home/apt,2,145.0,192,4.81,1,Los Angeles
34.096843475078735,-118.2668390124444,Entire home/apt,2,141.0,161,4.86,1,Los Angeles
34.12334758177148,-117.905984107863,Entire home/apt,6,118.0,200,4.99,1,Los Angeles
34.051434,-118.3768982,Entire home/apt,8,279.0,116,4.76,1,Los Angeles
34.11713,-117.79505,Private room,2,92.0,365,4.0,0,Los Angeles
34.0481247,-118.251243,Entire home/apt,2,102.0,63,5.0,1,Los Angeles
34.10066,-118.34618,Entire home/apt,2,81.0,263,,1,Los Angeles
34.15063577375992,-118.12462166496924,Entire home/apt,9,279.0,67,4.87,1,Los Angeles
33.98054,-118.35298,Entire home/apt,2,257.0,244,,1,Los Angeles
34.0195971664256,-118.80059919465894,Entire home/apt,10,3172.0,165,5.0,1,Los Angeles
34.0929306,-117.926485,Private room,1,45.0,213,3.67,0,Los Angeles
34.07571,-118.69578,Entire home/apt,16,6134.0,357,,1,Los Angeles
34.094427421242486,-118.24693705567894,Entire home/apt,3,72.0,132,5.0,1,Los Angeles
34.0987433,-118.0055044,Entire home/apt,5,112.0,259,4.95,1,Los Angeles
33.9911,-117.96286,Private room,1,34.0,321,5.0,0,Los Angeles
34.04622046761475,-118.28506146134082,Private room,2,18.0,241,4.5,0,Los Angeles
34.05194,-118.32745,Entire home/apt,2,140.0,364,,1,Los Angeles
33.97132,-118.45776,Entire home/apt,12,3800.0,363,,1,Los Angeles
34.161042237233254,-118.14771761634456,Entire home/apt,2,188.0,164,4.9,1,Los Angeles
33.77877925696614,-118.19875319139848,Entire home/apt,4,119.0,354,4.88,1,Los Angeles
34.01929765978377,-118.30433646240978,Entire home/apt,2,71.0,353,,1,Los Angeles
33.35528,-118.33058,Entire home/apt,8,1726.0,261,5.0,1,Los Angeles
33.89950930000001,-118.3417832,Entire home/apt,4,123.0,70,5.0,1,Los Angeles
34.061777033070065,-118.29758274706371,Private room,1,30.0,269,1.0,0,Los Angeles
33.8283618180373,-118.13190625523934,Entire home/apt,8,270.0,264,4.72,1,Los Angeles
33.95827973020812,-118.44925842970171,Entire home/apt,7,405.0,179,,1,Los Angeles
33.96794184337716,-118.12189769808086,Entire home/apt,2,135.0,244,,1,Los Angeles
34.10484,-118.36942,Entire home/apt,11,1386.0,364,5.0,1,Los Angeles
33.97915426827641,-118.02562977947512,Private room,4,112.0,326,5.0,0,Los Angeles
34.08862255113232,-118.12119495521276,Entire home/apt,6,175.0,85,4.86,1,Los Angeles
34.17266,-118.38327,Entire home/apt,7,174.0,202,4.68,1,Los Angeles
34.03939,-118.66004,Entire home/apt,4,446.0,333,4.83,1,Los Angeles
34.0994961,-118.130319,Entire home/apt,4,133.0,177,4.96,1,Los Angeles
34.19196607474463,-118.2964638474843,Private room,2,108.0,245,4.79,0,Los Angeles
34.10075,-118.34812,Entire home/apt,2,84.0,239,5.0,1,Los Angeles
34.1464455,-118.4633475,Private room,2,105.0,71,4.95,0,Los Angeles
34.092,-118.38843,Entire home/apt,2,131.0,87,5.0,1,Los Angeles
34.07786833588869,-118.37889420002348,Entire home/apt,6,382.0,236,4.74,1,Los Angeles
34.06469,-118.45072,Entire home/apt,4,123.0,270,5.0,1,Los Angeles
34.01805,-117.94916,Entire home/apt,6,146.0,180,5.0,1,Los Angeles
34.054917816556305,-118.02427729363046,Private room,2,49.0,365,4.57,0,Los Angeles
34.064058905718795,-118.45140539109708,Entire home/apt,3,96.0,289,5.0,1,Los Angeles
34.05324,-118.02535,Private room,2,50.0,364,4.85,0,Los Angeles
34.01796,-117.78637,Entire home/apt,8,352.0,364,,1,Los Angeles
34.06378,-118.29798,Private room,2,29.0,269,,0,Los Angeles
34.05891515784033,-118.29957683000131,Entire home/apt,2,127.0,269,,1,Los Angeles
33.877142866981,-118.11760219100545,Entire home/apt,10,194.0,175,4.94,1,Los Angeles
34.009670936126874,-118.46175584932308,Entire home/apt,6,590.0,337,5.0,1,Los Angeles
34.08620571814578,-118.12126229629192,Entire home/apt,5,220.0,81,5.0,1,Los Angeles
34.25269419147162,-118.47369174804857,Entire home/apt,4,112.0,360,,1,Los Angeles
33.993473720256034,-118.34474282837824,Entire home/apt,10,265.0,345,4.97,1,Los Angeles
34.075940764614764,-118.39567542578122,Entire home/apt,6,224.0,166,4.64,1,Los Angeles
34.07137,-118.66989,Entire home/apt,4,600.0,364,5.0,1,Los Angeles
34.016565917622245,-118.48981882873622,Entire home/apt,4,295.0,252,4.91,1,Los Angeles
34.11601,-118.63077,Entire home/apt,2,202.0,352,4.91,1,Los Angeles
34.08288101408743,-118.42491178562716,Entire home/apt,13,3460.0,279,,1,Los Angeles
34.141909726830775,-118.1462481505362,Entire home/apt,2,142.0,293,4.88,1,Los Angeles
34.08134848571785,-118.42441939137572,Entire home/apt,13,7763.0,365,,1,Los Angeles
34.071322,-118.3836398,Entire home/apt,4,229.0,271,,1,Los Angeles
34.09363376956603,-118.15744056225088,Entire home/apt,6,235.0,263,4.58,1,Los Angeles
34.06312658015455,-118.29569328915586,Private room,2,29.0,269,,0,Los Angeles
34.43534,-118.52848,Private room,2,75.0,364,3.67,0,Los Angeles
33.9879725,-117.9190444,Entire home/apt,10,278.0,74,4.77,1,Los Angeles
33.91748,-118.36059,Entire home/apt,2,198.0,365,5.0,1,Los Angeles
34.16201,-118.14756,Entire home/apt,6,409.0,169,,1,Los Angeles
33.77131874169447,-118.20029590226268,Private room,1,59.0,270,4.59,0,Los Angeles
33.9510199,-118.3540751,Entire home/apt,4,123.0,89,,1,Los Angeles
34.181121,-118.1454651,Entire home/apt,2,292.0,176,4.5,1,Los Angeles
33.8462527,-118.3867198,Entire home/apt,8,564.0,67,4.73,1,Los Angeles
33.98799,-118.40957,Entire home/apt,2,79.0,298,5.0,1,Los Angeles
34.61746318203913,-118.20141750052493,Private room,2,61.0,89,,0,Los Angeles
33.987407084558555,-118.41014167266673,Entire home/apt,4,169.0,148,,1,Los Angeles
34.06736,-118.43201,Entire home/apt,4,200.0,365,,1,Los Angeles
34.22094,-118.62269,Entire home/apt,3,80.0,94,5.0,1,Los Angeles
34.068550225816274,-118.15367750823498,Entire home/apt,4,185.0,12,4.94,1,Los Angeles
34.19929,-118.51347,Private room,2,77.0,47,5.0,0,Los Angeles
34.093571612914026,-118.28736077301636,Entire home/apt,6,336.0,133,5.0,1,Los Angeles
33.9934259346521,-118.3424444502254,Entire home/apt,4,125.0,350,4.6,1,Los Angeles
34.12095,-118.32436,Entire home/apt,2,339.0,221,4.92,1,Los Angeles
34.04320350253565,-118.42871919102652,Entire home/apt,10,472.0,348,4.88,1,Los Angeles
34.060213210551744,-118.37406349891444,Private room,3,89.0,269,,0,Los Angeles
33.95917,-118.29649,Private room,2,78.0,26,4.87,0,Los Angeles
34.04496,-118.31999,Private room,1,39.0,185,,0,Los Angeles
34.22408,-118.5553,Entire home/apt,1,83.0,337,5.0,1,Los Angeles
34.09639274528455,-118.2792183414434,Entire home/apt,4,102.0,365,,1,Los Angeles
34.08697176785195,-118.26933790443758,Entire home/apt,4,359.0,113,,1,Los Angeles
34.09685,-118.27881,Entire home/apt,4,113.0,365,5.0,1,Los Angeles
34.05014,-118.13006,Entire home/apt,10,292.0,151,4.97,1,Los Angeles
34.17229323486429,-118.15206872117268,Entire home/apt,3,87.0,171,4.67,1,Los Angeles
34.17387670574918,-118.15034623147037,Entire home/apt,3,90.0,147,4.44,1,Los Angeles
34.14860933192643,-118.13597651820334,Entire home/apt,3,139.0,89,4.67,1,Los Angeles
34.105299130724205,-118.36827391906024,Entire home/apt,10,1184.0,365,,1,Los Angeles
34.57542,-118.0189,Private room,2,113.0,269,,0,Los Angeles
34.0435442,-118.6837279,Entire home/apt,4,344.0,129,5.0,1,Los Angeles
34.1511037,-118.4163095,Entire home/apt,6,800.0,364,,1,Los Angeles
34.01977720890222,-118.50285889540504,Entire home/apt,2,373.0,324,5.0,1,Los Angeles
34.049989483367504,-118.3454524548446,Entire home/apt,2,96.0,364,,1,Los Angeles
33.82226,-118.28978,Entire home/apt,6,261.0,207,5.0,1,Los Angeles
34.16573145542869,-118.57817000856348,Entire home/apt,8,901.0,365,,1,Los Angeles
33.85418,-118.37502,Entire home/apt,2,101.0,183,4.95,1,Los Angeles
33.9393042,-118.0146006,Entire home/apt,10,354.0,237,5.0,1,Los Angeles
34.10031,-118.27758,Entire home/apt,8,314.0,152,4.88,1,Los Angeles
34.0140415,-118.3925252,Entire home/apt,7,336.0,178,4.96,1,Los Angeles
33.93807,-118.02337,Entire home/apt,4,264.0,364,,1,Los Angeles
33.93867,-118.02366,Entire home/apt,8,571.0,335,,1,Los Angeles
34.04386839897279,-117.93340251284587,Entire home/apt,6,186.0,162,4.55,1,Los Angeles
34.044854,-117.9330238,Entire home/apt,8,177.0,177,4.74,1,Los Angeles
34.00483,-118.25024,Private room,3,50.0,360,,0,Los Angeles
34.65061,-118.22597,Entire home/apt,6,80.0,23,,1,Los Angeles
34.06842,-118.1175,Private room,1,44.0,178,,0,Los Angeles
34.19232,-118.37053,Entire home/apt,5,161.0,364,,1,Los Angeles
34.19096002828993,-118.43497565897626,Entire home/apt,2,77.0,271,5.0,1,Los Angeles
33.982497,-118.0570794,Entire home/apt,4,123.0,197,4.92,1,Los Angeles
34.10313,-118.37273,Entire home/apt,3,268.0,365,,1,Los Angeles
34.54822,-117.94113,Entire home/apt,2,54.0,337,4.94,1,Los Angeles
34.04430842651794,-118.47070339004196,Private room,2,58.0,365,,0,Los Angeles
34.09414883000282,-118.3504007968436,Entire home/apt,12,1064.0,353,5.0,1,Los Angeles
33.7659,-118.18569,Entire home/apt,3,164.0,260,5.0,1,Los Angeles
34.06623286833438,-118.36380068535436,Entire home/apt,6,208.0,269,,1,Los Angeles
34.12394139188711,-118.34926837442364,Entire home/apt,4,360.0,348,4.98,1,Los Angeles
33.9968242557518,-117.98759152617828,Private room,1,36.0,160,5.0,0,Los Angeles
34.13102,-118.08752,Entire home/apt,16,1600.0,263,,1,Los Angeles
34.01958687409405,-118.48718530521953,Entire home/apt,2,315.0,303,5.0,1,Los Angeles
34.61809,-118.19068,Entire home/apt,11,267.0,315,,1,Los Angeles
34.1295498,-118.2382522,Entire home/apt,6,242.0,140,4.94,1,Los Angeles
34.080565,-118.2664981,Entire home/apt,10,692.0,23,4.97,1,Los Angeles
34.002616372302754,-118.25151371594043,Private room,3,50.0,244,5.0,0,Los Angeles
34.18598030800196,-118.32866362384092,Private room,2,74.0,64,4.87,0,Los Angeles
33.86027,-118.39476,Entire home/apt,4,135.0,225,5.0,1,Los Angeles
34.105918768985696,-118.03594596821084,Private room,2,71.0,364,,0,Los Angeles
34.03812540365221,-118.34047437363937,Entire home/apt,2,95.0,348,5.0,1,Los Angeles
34.1380039787535,-118.38050678983863,Entire home/apt,3,123.0,344,4.92,1,Los Angeles
34.13958,-118.38224,Entire home/apt,6,293.0,246,4.71,1,Los Angeles
34.61814,-118.19212,Entire home/apt,11,238.0,315,,1,Los Angeles
34.61748,-118.19072,Entire home/apt,11,238.0,315,,1,Los Angeles
34.0646339861997,-118.40277777466083,Entire home/apt,2,142.0,195,4.4,1,Los Angeles
34.0999799,-118.3096225,Entire home/apt,6,183.0,112,4.42,1,Los Angeles
34.08348329893472,-118.30000823169355,Private room,2,59.0,269,5.0,0,Los Angeles
34.08493,-118.29952,Private room,2,63.0,270,,0,Los Angeles
34.037604139386644,-118.46985268733998,Entire home/apt,6,255.0,288,4.96,1,Los Angeles
34.05609,-118.43005,Private room,2,55.0,365,5.0,0,Los Angeles
34.15402,-118.1173,Private room,2,138.0,30,5.0,0,Los Angeles
33.99572,-118.47762,Entire home/apt,4,238.0,363,4.0,1,Los Angeles
34.44769,-118.54284,Entire home/apt,2,121.0,265,1.0,1,Los Angeles
33.77052942874217,-118.11450521534424,Entire home/apt,2,142.0,263,,1,Los Angeles
34.08633,-118.35711,Entire home/apt,10,1316.0,43,,1,Los Angeles
34.22779,-118.24259,Entire home/apt,4,255.0,364,5.0,1,Los Angeles
34.074414330875754,-118.49831866053556,Entire home/apt,10,1510.0,344,5.0,1,Los Angeles
34.083087753722374,-118.09899273813272,Private room,2,78.0,365,5.0,0,Los Angeles
34.15694,-118.60027,Entire home/apt,4,433.0,348,5.0,1,Los Angeles
33.7669571,-118.1762103,Entire home/apt,6,155.0,341,4.84,1,Los Angeles
34.04312985170516,-118.35283660714023,Entire home/apt,10,339.0,242,1.0,1,Los Angeles
34.14526,-118.34157,Private room,2,90.0,80,4.94,0,Los Angeles
34.04253,-118.88155,Entire home/apt,10,3332.0,346,5.0,1,Los Angeles
34.11656,-118.63348,Entire home/apt,2,121.0,356,4.87,1,Los Angeles
34.11407635988196,-118.38847642280074,Entire home/apt,8,1257.0,358,5.0,1,Los Angeles
34.01474,-117.98095,Entire home/apt,10,344.0,359,4.86,1,Los Angeles
34.093578130952395,-118.3758897417357,Entire home/apt,1,107.0,364,1.0,1,Los Angeles
34.23973,-118.48639,Entire home/apt,3,104.0,24,5.0,1,Los Angeles
33.91119,-118.14437,Entire home/apt,8,373.0,179,4.95,1,Los Angeles
33.9222701,-118.0520321,Private room,1,720.0,364,,0,Los Angeles
34.10078,-118.34603,Entire home/apt,2,84.0,362,5.0,1,Los Angeles
34.217869718069984,-118.34779540040364,Private room,1,41.0,149,,0,Los Angeles
34.08868,-118.41759,Entire home/apt,10,855.0,325,4.83,1,Los Angeles
33.97352,-117.87704,Entire home/apt,14,550.0,322,4.96,1,Los Angeles
34.08857356970216,-118.45828404345109,Entire home/apt,12,5605.0,365,5.0,1,Los Angeles
33.95601,-118.39085,Entire home/apt,2,144.0,254,4.92,1,Los Angeles
34.06684985523552,-118.07992614268544,Entire home/apt,4,137.0,310,5.0,1,Los Angeles
34.11951,-118.43142,Entire home/apt,10,2880.0,265,5.0,1,Los Angeles
33.7699179,-118.176355,Entire home/apt,8,192.0,290,4.94,1,Los Angeles
34.04793444251833,-118.28604050564736,Private room,2,36.0,270,3.5,0,Los Angeles
34.01208,-118.41636,Private room,1,91.0,62,4.91,0,Los Angeles
34.05523604930404,-118.44149959857424,Private room,2,77.0,293,,0,Los Angeles
34.04040243537093,-118.25646035084912,Entire home/apt,4,129.0,210,4.76,1,Los Angeles
33.989911371420106,-118.43135011856452,Entire home/apt,5,176.0,313,4.95,1,Los Angeles
34.17712,-118.57343,Entire home/apt,8,556.0,357,5.0,1,Los Angeles
34.04038,-117.78015,Private room,2,39.0,364,4.75,0,Los Angeles
33.99102,-117.96344,Private room,1,50.0,364,,0,Los Angeles
33.9214097,-118.419249,Entire home/apt,9,326.0,364,,1,Los Angeles
33.97531,-117.90691,Private room,1,40.0,336,5.0,0,Los Angeles
34.0370896424967,-118.2186008678516,Entire home/apt,4,67.0,239,5.0,1,Los Angeles
34.1435919,-118.6015915,Private room,2,116.0,320,5.0,0,Los Angeles
34.1186192,-118.3367818,Private room,2,123.0,365,4.5,0,Los Angeles
34.084064818979954,-118.27535404218578,Entire home/apt,5,176.0,296,4.43,1,Los Angeles
34.01008148521409,-118.23084270655852,Entire home/apt,3,279.0,269,5.0,1,Los Angeles
34.15508743445401,-118.14355974509346,Entire home/apt,4,97.0,236,,1,Los Angeles
33.7458629,-118.2964291,Entire home/apt,2,77.0,245,,1,Los Angeles
34.065389757193905,-118.39847925807004,Entire home/apt,4,907.0,365,5.0,1,Los Angeles
34.0797759,-118.3526256,Entire home/apt,16,829.0,328,4.88,1,Los Angeles
34.18993,-118.13253,Entire home/apt,6,289.0,302,4.36,1,Los Angeles
34.0944796,-118.3743462,Entire home/apt,2,117.0,361,,1,Los Angeles
34.56546,-118.09298,Private room,1,50.0,269,,0,Los Angeles
34.15051464411678,-118.45296880404608,Private room,1,50.0,244,5.0,0,Los Angeles
34.08796,-118.35704,Entire home/apt,10,1052.0,257,,1,Los Angeles
34.69677,-118.08405,Private room,1,34.0,363,5.0,0,Los Angeles
33.7385773,-118.2978009,Entire home/apt,8,352.0,337,4.95,1,Los Angeles
33.977833871214784,-118.38547235313102,Entire home/apt,4,118.0,336,4.74,1,Los Angeles
34.1033366,-118.3407639,Entire home/apt,2,154.0,27,5.0,1,Los Angeles
33.97321,-118.45633,Entire home/apt,1,86.0,360,4.0,1,Los Angeles
34.1033366,-118.3407639,Entire home/apt,2,201.0,361,5.0,1,Los Angeles
34.0774276,-118.020227,Entire home/apt,5,109.0,329,4.93,1,Los Angeles
34.1033366,-118.3407639,Entire home/apt,2,141.0,262,5.0,1,Los Angeles
34.07252998106394,-118.15754820711844,Entire home/apt,10,448.0,308,4.73,1,Los Angeles
34.05816,-118.37806,Private room,2,62.0,269,5.0,0,Los Angeles
34.0622105,-118.3757116,Private room,2,62.0,332,5.0,0,Los Angeles
33.9962512,-118.4383352,Entire home/apt,6,356.0,4,5.0,1,Los Angeles
34.072150414426645,-118.37682182003256,Private room,1,76.0,336,,0,Los Angeles
33.8776658,-118.3804117,Private room,1,60.0,341,,0,Los Angeles
34.11781653896149,-118.04998364396047,Entire home/apt,6,151.0,39,5.0,1,Los Angeles
34.13994,-118.14711,Entire home/apt,2,214.0,352,5.0,1,Los Angeles
34.0285,-118.3529,Entire home/apt,14,740.0,251,4.8,1,Los Angeles
34.10135,-118.27959,Entire home/apt,3,150.0,147,5.0,1,Los Angeles
33.947813461393444,-118.02706334501424,Entire home/apt,6,189.0,179,4.71,1,Los Angeles
34.3025898,-118.4241052,Entire home/apt,10,200.0,208,,1,Los Angeles
33.9791,-118.45269,Entire home/apt,4,217.0,345,5.0,1,Los Angeles
34.16591,-118.24298,Entire home/apt,7,378.0,246,4.95,1,Los Angeles
34.07029,-118.41269,Entire home/apt,3,165.0,269,5.0,1,Los Angeles
34.0102510053724,-118.23575161934166,Entire home/apt,4,169.0,344,4.65,1,Los Angeles
34.04875991360441,-118.15816236818752,Entire home/apt,9,243.0,255,4.52,1,Los Angeles
33.87669,-118.38086,Private room,1,60.0,365,4.5,0,Los Angeles
34.076309,-118.694923,Entire home/apt,13,1351.0,364,5.0,1,Los Angeles
34.11397107488092,-118.38781633257794,Entire home/apt,8,1143.0,363,,1,Los Angeles
34.047932353968314,-118.28730853961385,Private room,2,41.0,242,3.8,0,Los Angeles
34.04767240169917,-118.28518711930164,Private room,2,37.0,242,5.0,0,Los Angeles
33.95795,-118.16195,Entire home/apt,6,298.0,330,,1,Los Angeles
34.0578811,-118.1862178,Entire home/apt,8,290.0,62,4.93,1,Los Angeles
34.15502,-118.60785,Private room,1,40.0,89,3.67,0,Los Angeles
34.00706,-118.42806,Entire home/apt,2,75.0,302,5.0,1,Los Angeles
34.1429483,-118.0994301,Entire home/apt,8,178.0,249,4.92,1,Los Angeles
34.0611767392323,-118.14083002014712,Entire home/apt,4,68.0,177,5.0,1,Los Angeles
34.09108009428276,-118.58977671569082,Entire home/apt,4,195.0,167,4.58,1,Los Angeles
34.04295104986577,-118.20230555065108,Entire home/apt,5,212.0,133,5.0,1,Los Angeles
34.10041,-118.4606,Entire home/apt,12,1431.0,355,5.0,1,Los Angeles
33.76142302691433,-118.13636438095092,Entire home/apt,8,237.0,288,4.92,1,Los Angeles
34.11508816234225,-118.1861820849829,Entire home/apt,6,253.0,268,5.0,1,Los Angeles
34.1044094,-118.3723759,Entire home/apt,2,139.0,365,,1,Los Angeles
33.99431424228122,-118.3412475554872,Entire home/apt,12,212.0,349,4.86,1,Los Angeles
34.10534315043633,-118.37283019130078,Entire home/apt,2,181.0,365,4.0,1,Los Angeles
34.05179679819957,-117.89774272303691,Entire home/apt,2,69.0,365,3.67,1,Los Angeles
34.1184768,-118.3212411,Entire home/apt,2,79.0,262,5.0,1,Los Angeles
33.97683,-118.45514,Entire home/apt,4,195.0,361,4.71,1,Los Angeles
33.8497968,-118.2440015,Entire home/apt,6,202.0,358,,1,Los Angeles
34.00781690000001,-118.2339251,Entire home/apt,3,154.0,241,4.79,1,Los Angeles
34.12502,-118.00995,Entire home/apt,2,100.0,68,4.53,1,Los Angeles
34.1490818,-118.7736552,Entire home/apt,6,245.0,336,5.0,1,Los Angeles
34.08344583895468,-118.3605473806222,Entire home/apt,3,113.0,300,5.0,1,Los Angeles
34.083590764744194,-118.36245699511755,Entire home/apt,3,141.0,286,5.0,1,Los Angeles
33.97873,-118.45031,Private room,2,112.0,364,,0,Los Angeles
34.1056,-118.30127,Entire home/apt,4,399.0,121,5.0,1,Los Angeles
33.97874,-118.45225,Private room,2,151.0,269,,0,Los Angeles
33.98444,-118.462,Entire home/apt,5,474.0,111,5.0,1,Los Angeles
34.07298898280542,-118.39778209241346,Entire home/apt,5,364.0,329,4.75,1,Los Angeles
34.01117688087657,-118.48808536514969,Entire home/apt,5,271.0,259,4.74,1,Los Angeles
33.88620201555784,-118.1419852600567,Entire home/apt,2,80.0,249,4.83,1,Los Angeles
34.07490042590739,-118.08750851819433,Private room,1,55.0,305,5.0,0,Los Angeles
34.09844114311321,-118.46058983047456,Entire home/apt,12,1471.0,180,5.0,1,Los Angeles
34.0978558,-118.3730213,Entire home/apt,4,413.0,365,,1,Los Angeles
33.86992120558151,-118.36247337597588,Entire home/apt,2,127.0,56,4.91,1,Los Angeles
34.0587396,-118.2616971,Entire home/apt,8,443.0,365,,1,Los Angeles
34.0431561930472,-118.25016645468132,Entire home/apt,2,200.0,365,,1,Los Angeles
34.1002,-118.35033,Entire home/apt,4,160.0,269,,1,Los Angeles
34.0018,-118.33632,Entire home/apt,12,189.0,340,4.9,1,Los Angeles
34.00131,-118.33879,Entire home/apt,12,190.0,333,4.71,1,Los Angeles
34.00166,-118.33764,Entire home/apt,12,190.0,346,4.76,1,Los Angeles
